internal_store_id;internal_product_id;distributor_id;transaction_date;reference_date;quantity;gross_value;net_value;gross_profit;discount;taxes
5538851823321709722;6189453893821323891;4;2022-04-26;2022-04-01;1.0;19.743999481201172;16.704322814941406;4.090322971343994;1.850000023841858;3.0396769046783447
6048416005624338210;6836551149114885197;5;2022-09-11;2022-09-01;14.000010132789612;228.2001495361328;228.2001495361328;69.53337287902832;12.500011652708054;0.0
7326702549624585340;3212701144500706568;6;2022-09-11;2022-09-01;234.0;2244.8399047851562;2244.8399047851562;485.15990829467773;695.7599296569824;0.0
3498870796978043924;3798478397326482162;6;2022-10-08;2022-10-01;6.0;102.5999984741211;96.27303314208984;8.533035278320312;12.61999797821045;6.326963901519775
1352149944478766692;6504514533420270914;5;2022-09-11;2022-09-01;139.99979883432388;2103.3481674194336;2103.3481674194336;-342.21496629714966;525.8381099700928;0.0
7273396990747199250;8428134947453125445;6;2022-09-09;2022-09-01;2.0;56.0;55.625;16.490999221801758;0.0;0.375
3055440461869670230;1938760505411922162;4;2022-09-11;2022-09-01;1.0;147.0;136.0;60.81399917602539;0.0;11.0
1742391344777898088;6504514533420270914;9;2022-09-11;2022-09-01;79.00000804662704;1272.0103607177734;1272.0103607177734;-107.98808685690165;211.57980823516846;0.0
1941130180040269548;4451855961536069898;9;2022-04-04;2022-04-01;1.0;31.5;31.265625;8.260624885559082;3.9000000953674316;0.234375
1231249042028950977;6509066495341489493;9;2022-04-11;2022-04-01;2.0;38.75;38.75;9.75;4.800000190734863;0.0
5264954619540741368;7118126768094669047;5;2022-04-14;2022-04-01;1.0;20.149999618530273;20.0;4.543000221252441;3.5;0.15000000596046448
3276179170055393809;4098058333001424920;9;2022-10-28;2022-10-01;1.0;23.725000381469727;23.545000076293945;5.086999893188477;3.950000047683716;0.18000000715255737
2590383687346983926;4353552881410365573;4;2022-10-11;2022-10-01;7.0;143.85000610351562;123.9021224975586;39.16712188720703;2.799999952316284;19.947885513305664
6387217470101968506;4040509988492387426;4;2022-06-20;2022-06-01;10.0;218.22999572753906;195.4324188232422;46.44241714477539;32.5;22.79758071899414
3091021743091218455;4451855961536069898;5;2022-09-19;2022-09-01;1.0;32.849998474121094;32.615623474121094;10.72662353515625;0.0;0.234375
7304610110590090748;3262679882836704514;4;2022-05-23;2022-05-01;7.0;159.63499450683594;143.6766815185547;36.13568115234375;12.949999809265137;15.958306312561035
3263251545387522830;1075723522393863647;5;2022-08-19;2022-08-01;2.0;63.7400016784668;63.380001068115234;17.418001174926758;1.600000023841858;0.36000001430511475
7800014922884865069;4648419153136508177;5;2022-09-11;2022-09-01;48.0;2184.1200199127197;2184.1200199127197;-221.15998077392578;1007.8799819946289;0.0
4918018293904727738;7852170368684115755;4;2022-10-25;2022-10-01;3.0;69.5999984741211;60.4809684753418;17.025968551635742;0.0;9.119030952453613
8732425569704638802;347520348779130794;9;2022-04-19;2022-04-01;1.0;25.200000762939453;25.020000457763672;6.427368640899658;2.299999952316284;0.18000000715255737
2513127956900781486;8625590539951587748;4;2022-12-09;2022-12-01;2.0;55.099998474121094;50.54048156738281;14.760481834411621;0.0;4.559515953063965
2212298273303379303;7029448080469668619;9;2022-08-04;2022-08-01;0.0;-16.20000457763672;-16.20000457763672;-16.20000457763672;0.0;0.0
1452084132703368034;4364537037583110812;9;2022-08-18;2022-08-01;2.0;65.5999984741211;65.1199951171875;16.397994995117188;6.0;0.47999998927116394
7025799242509249431;6614994347738381720;4;2022-10-13;2022-10-01;1.0;28.649999618530273;26.370241165161133;7.280241012573242;0.0;2.2797579765319824
5562320693736387733;462590651648123928;4;2022-05-17;2022-05-01;1.0;20.8799991607666;20.8799991607666;4.129999160766602;3.75;0.0
7273396990747199250;2958115939110601639;6;2022-09-09;2022-09-01;2.0;51.45000076293945;51.09000015258789;13.044000625610352;3.9000000953674316;0.36000001430511475
977866030640085189;1288112997726060694;5;2022-02-03;2022-02-01;1.0;27.0;26.81999969482422;8.579999923706055;0.0;0.18000000715255737
3727083652831479605;3379576219453733902;4;2022-12-15;2022-12-01;-1.0;-28.799999237060547;-25.76032257080078;-7.285322666168213;0.0;-3.0396769046783447
6918696291908819885;4974205226846185245;4;2022-09-07;2022-09-01;4.0;79.0;67.60121154785156;19.181211471557617;1.600000023841858;11.398792266845703
2453368883555736388;145852603040678098;5;2022-04-01;2022-04-01;1.0;23.350000381469727;23.115625381469727;4.777625560760498;5.099999904632568;0.234375
6746379407450925261;9036639434778896273;9;2022-10-26;2022-10-01;1.0;32.025001525878906;31.797388076782227;9.768387794494629;2.1500000953674316;0.22761300206184387
4304226119364518876;6909820406326293828;11;2022-12-27;2022-12-01;300.0;6720.0;6403.651794433594;426.6519088745117;1200.0;316.34819984436035
7927668288934185134;6719658691829190571;5;2022-08-18;2022-08-01;10.0;209.25;207.99000549316406;62.15000534057617;18.5;1.2599999904632568
6220754862538348142;4938000164057550340;6;2022-09-11;2022-09-01;168.0;1367.800064086914;1367.800064086914;367.5;233.80006408691406;0.0
5487958169877144382;7667301933073269195;9;2022-09-11;2022-09-01;303.0;1933.5400772094727;1933.5400772094727;-182.6625280752778;1059.849998474121;0.0
207177751226006775;7358461294896036674;4;2022-11-30;2022-11-01;2.0;55.099998474121094;50.54048156738281;13.148481369018555;0.0;4.559515953063965
7200116106667687476;2332258305086273987;4;2022-09-01;2022-09-01;1.0;26.649999618530273;24.370241165161133;8.230240821838379;0.0;2.2797579765319824
7132161903182301526;3435249648591979862;4;2022-08-23;2022-08-01;1.0;18.0;18.0;3.7200000286102295;0.47999998927116394;0.0
2015648714931843883;1152772499033912340;6;2022-10-12;2022-10-01;7.0;166.25;164.99000549316406;43.148006439208984;20.299999237060547;1.2599999904632568
4603935898916442258;3371701102715312626;4;2022-06-03;2022-06-01;1.0;18.625;18.625;4.125;3.75;0.0
903559175655358026;1271951761907094129;4;2022-07-01;2022-07-01;3.0;68.41500091552734;61.57572555541992;15.651725769042969;5.550000190734863;6.839273929595947
1275742731943597399;3894706280449257667;7;2022-06-16;2022-06-01;6.0;109.3499984741211;108.0;20.34000015258789;27.299999237060547;1.350000023841858
8475667625973238850;4532811244969767948;5;2022-09-11;2022-09-01;59.0;1897.4399909973145;1897.4399909973145;672.0099639892578;3013.129981994629;0.0
1943268703348859642;6416577388566874702;4;2022-11-02;2022-11-01;2.0;42.560001373291016;38.000484466552734;10.080484390258789;6.900000095367432;4.559515953063965
4613207742168502368;5854098638082429437;7;2022-09-11;2022-09-01;384.0;1006.4098587036133;1006.4098587036133;254.72986602783203;245.74999237060547;0.0
1243697612889884613;9158358945329890575;8;2022-11-23;2022-11-01;2.0;43.900001525878906;43.540000915527344;12.82400131225586;0.0;0.36000001430511475
5493883218207208076;2811937796518769916;11;2022-12-01;2022-12-01;1.0;45.9900016784668;45.5380744934082;1.4164074659347534;1.5499999523162842;0.45192599296569824
1139538323933610502;3262679882836704514;6;2022-03-01;2022-03-01;3.0;66.5999984741211;66.05999755859375;15.617997169494629;13.199999809265137;0.5400000214576721
4440977747777161208;1617864023275256842;6;2022-07-10;2022-07-01;1.0;29.299999237060547;29.119998931884766;7.791998863220215;3.0999999046325684;0.18000000715255737
3982753027452416751;4614780776011566922;4;2022-09-27;2022-09-01;20.0;507.62001037597656;450.62603759765625;124.60603713989258;94.0;56.99395942687988
3129863188908587928;1410159637634455529;7;2022-07-11;2022-07-01;2.0;32.75;32.47999954223633;6.237999439239502;8.699999809265137;0.27000001072883606
8277069645128751773;2412225681255611361;7;2022-01-12;2022-01-01;3.0;240.80999755859375;240.42959594726562;28.299596786499023;0.0;0.38040900230407715
7794032741516778774;3726736891643803768;4;2022-01-27;2022-01-01;1.0;20.5;20.5;6.0;0.0;0.0
1116489577614595022;7431487353670755453;5;2022-09-11;2022-09-01;5.9999880194664;128.9397487640381;128.9397487640381;50.98990297317505;49.97990036010742;0.0
3118845058227357309;7258061986700401699;4;2022-02-07;2022-02-01;2.0;29.979999542236328;29.979999542236328;4.799999713897705;2.0;0.0
1188581846217520211;7029448080469668619;6;2022-03-10;2022-03-01;1.0;30.024999618530273;29.790624618530273;7.983624458312988;1.4500000476837158;0.234375
273891762641281920;8078520164570404788;10;2022-09-11;2022-09-01;250.0;1995.6000366210938;1995.6000366210938;288.6000430583954;944.400016784668;0.0
832327046212626791;5949238037321985395;4;2022-07-18;2022-07-01;4.0;166.1999969482422;150.17869567871094;62.89869689941406;18.200000762939453;16.021303176879883
2275725734491727082;3901440420868921621;7;2022-08-30;2022-08-01;0.0;0.0;0.0;0.012000000104308128;0.0;0.0
1053701245418082101;4067386943107221998;5;2022-08-01;2022-08-01;2.0;281.52801513671875;279.0480041503906;51.564002990722656;90.0;2.4800000190734863
3911587763231013509;2394950933694010774;6;2022-10-17;2022-10-01;36.0;243.0;228.30368041992188;21.813692092895508;0.0;14.69631576538086
1082332438014605784;802532509492578586;6;2022-10-13;2022-10-01;1.0;39.959999084472656;39.725624084472656;12.038623809814453;3.0;0.234375
5621868658685539120;2953185105921296957;5;2022-12-08;2022-12-01;1.0;29.621999740600586;29.39699935913086;7.645999431610107;1.899999976158142;0.22499999403953552
2480464766685868354;4258363668933662624;6;2022-09-11;2022-09-01;210.0;1674.0000305175781;1674.0000305175781;240.12003588676453;795.6000137329102;0.0
2769047624841228049;289143327884191523;7;2022-03-07;2022-03-01;3.0;74.19000244140625;73.51499938964844;15.185998916625977;13.979999542236328;0.675000011920929
526240129108275898;6189453893821323891;4;2022-10-19;2022-10-01;1.0;20.774999618530273;17.735322952270508;4.351323127746582;1.850000023841858;3.0396769046783447
3646686671415708751;1029370090212151375;5;2022-11-21;2022-11-01;1.0;26.6200008392334;26.440000534057617;7.588000297546387;3.4000000953674316;0.18000000715255737
8652108541483488480;8724549927579667984;4;2022-11-11;2022-11-01;2.0;35.2599983215332;35.2599983215332;8.85999870300293;7.559999942779541;0.0
4080006672554896350;1657665165780983454;8;2022-12-12;2022-12-01;20.0;412.4800109863281;408.8800048828125;101.71986389160156;55.0;3.5999999046325684
7547832326662163014;5324082816366868066;6;2022-09-11;2022-09-01;23.0;182.04000091552734;182.04000091552734;24.99600175023079;88.4400007724762;0.0
7495621895571272054;4900457219977168149;6;2022-09-11;2022-09-01;83.0000039935112;1169.2500305175781;1169.2500305175781;331.9874687194824;448.2700881958008;0.0
8914440198827215402;1690125846152117227;5;2022-09-11;2022-09-01;12.0;71.9000015258789;71.9000015258789;-11.910002708435059;46.650001525878906;0.0
923687406575260456;4131100880614395813;5;2022-09-11;2022-09-01;92.0;3154.4000091552734;3154.4000091552734;-190.71998977661133;2733.5999908447266;0.0
4374038751643985193;2097372625156623809;6;2022-08-03;2022-08-01;3.0;62.20199966430664;61.49887466430664;3.7398746013641357;24.0;0.703125
8417146010016739667;8140805446672726031;5;2022-02-07;2022-02-01;4.0;418.0;413.0400085449219;150.51600646972656;60.0;4.960000038146973
7025348248245630162;1938760505411922162;6;2022-10-21;2022-10-01;6.0;714.0;703.9199981689453;282.35398864746094;60.0;10.079999685287476
3846470283559384409;6800385232368348496;5;2022-09-11;2022-09-01;5.9999998807907104;348.0099868774414;348.0099868774414;48.0299859046936;0.0;0.0
3614928887404876686;3901440420868921621;6;2022-07-19;2022-07-01;1.0;31.834999084472656;31.654998779296875;8.794999122619629;0.7300000190734863;0.18000000715255737
1169293121088274151;3212701144500706568;7;2022-09-11;2022-09-01;888.0;8540.579650878906;8540.579650878906;1862.8196668624878;2618.619749069214;0.0
7059328007645110932;7322730637112632095;10;2022-09-11;2022-09-01;70.0;2251.2000427246094;2251.2000427246094;-41.9999566078186;1176.0;0.0
4942348854884272775;4451855961536069898;5;2022-07-15;2022-07-01;2.0;61.5;61.03125;17.253250122070312;0.0;0.46875
6095034842117513097;5418855670645487653;4;2022-08-18;2022-08-01;12.0;223.70399856567383;203.1861686706543;54.818169593811035;15.599999904632568;20.517828226089478
2632864310948435888;1152772499033912340;9;2022-12-01;2022-12-01;3.0;66.75;66.20999908447266;10.99799919128418;3.9000000953674316;0.5400000214576721
3422009410228487216;1428095470563688104;5;2022-02-07;2022-02-01;2.0;52.349998474121094;51.98999786376953;13.903997421264648;1.899999976158142;0.36000001430511475
2720921832183866690;8255899550940502042;7;2022-09-11;2022-09-01;88.99999797344208;2220.4600505828857;2220.4600505828857;611.0434770584106;454.34997940063477;0.0
7246918697142135745;1793796276912381988;9;2022-09-11;2022-09-01;8.000004053115845;76.97003364562988;76.97003364562988;-9.67000961303711;49.7500057220459;0.0
5499257514440489347;7290772828317702168;5;2022-09-11;2022-09-01;147.99999594688416;932.5500106811523;932.5500106811523;-101.10667806863785;535.99001121521;0.0
6516298085382606169;5418855670645487653;4;2022-07-14;2022-07-01;12.0;223.70399856567383;203.1861686706543;54.818169593811035;15.599999904632568;20.517828226089478
4246740632166533939;2695012452070590524;7;2022-09-11;2022-09-01;540.0;5568.75;5568.75;715.050178527832;3426.7501373291016;0.0
1754466993341010956;3278510150933226765;6;2022-12-21;2022-12-01;1.0;33.75;33.56999969482422;8.927999496459961;5.099999904632568;0.18000000715255737
1030145792963830303;5085439424202670523;4;2022-07-12;2022-07-01;1.0;20.5;20.5;6.0;0.0;0.0
800087262343463736;4353552881410365573;4;2022-09-19;2022-09-01;10.0;205.5;177.00302124023438;55.95302200317383;4.0;28.496980667114258
8412542547642168435;8724549927579667984;4;2022-03-04;2022-03-01;1.0;18.93000030517578;18.93000030517578;5.7300004959106445;1.2899999618530273;0.0
986798645350155595;5798384915681184478;4;2022-08-05;2022-08-01;1.0;17.850000381469727;17.850000381469727;6.350000381469727;0.0;0.0
8942735487300116050;8352471677482341950;9;2022-12-13;2022-12-01;12.0;294.3479919433594;292.18798828125;73.22399139404297;30.600000381469727;2.1600000858306885
2193870348200253233;6893524890552741177;6;2022-12-29;2022-12-01;1.0;29.799999237060547;29.619998931884766;8.253998756408691;2.200000047683716;0.18000000715255737
7731233724512594516;500478784353013717;5;2022-01-11;2022-01-01;7.0;170.30999755859375;168.73500061035156;32.284000396728516;38.220001220703125;1.5750000476837158
73536816368178195;2092400019416897759;5;2022-06-21;2022-06-01;1.0;32.27000045776367;32.09000015258789;9.098999977111816;0.0;0.18000000715255737
9171644843739559005;5324082816366868066;6;2022-09-11;2022-09-01;370.0;2974.8000564575195;2974.8000564575195;448.44006633758545;1376.4000282287598;0.0
6240599932425338046;500478784353013717;6;2022-08-11;2022-08-01;8.0;200.0;198.1999969482422;35.35199737548828;56.0;1.7999999523162842
3034842591050530663;4699960180144559479;6;2022-07-06;2022-07-01;2.0;41.560001373291016;41.20000076293945;10.308000564575195;5.800000190734863;0.36000001430511475
3254330508778517565;2749706558857279178;4;2022-06-23;2022-06-01;3.0;27.75;27.75;6.75;9.149999618530273;0.0
6001131494858904136;1029370090212151375;4;2022-06-10;2022-06-01;7.0;187.25;171.29168701171875;50.0656852722168;0.0;15.958306312561035
3269426642150488720;4451855961536069898;6;2022-02-04;2022-02-01;4.0;120.0999984741211;119.1624984741211;31.934497833251953;5.800000190734863;0.9375
5448226173937518404;4570988632387137438;4;2022-12-05;2022-12-01;3.0;62.53200149536133;53.41297149658203;13.260971069335938;5.550000190734863;9.119030952453613
1811026294663307881;8507741421001344633;5;2022-09-11;2022-09-01;260.0;2090.4000396728516;2090.4000396728516;315.1200466156006;967.2000198364258;0.0
6424506789755117314;1201795732332269367;4;2022-07-28;2022-07-01;2.0;45.61000061035156;41.05048370361328;10.434483528137207;3.700000047683716;4.559515953063965
7259983846354047333;1938760505411922162;4;2022-02-15;2022-02-01;1.0;147.0;136.0;63.31396484375;0.0;11.0
1646589118652848619;200407080435025895;5;2022-09-07;2022-09-01;2.0;55.2599983215332;54.8849983215332;15.598998069763184;0.0;0.375
3338026568108541395;5085439424202670523;8;2022-05-02;2022-05-01;4.0;80.0;80.0;22.0;4.599999904632568;0.0
4678738377405217354;289143327884191523;6;2022-06-06;2022-06-01;4.0;100.19999694824219;99.29999542236328;17.875995635986328;27.600000381469727;0.8999999761581421
407982672757079320;3585474724372474980;4;2022-03-04;2022-03-01;3.0;61.439998626708984;54.60072326660156;13.650723457336426;15.149999618530273;6.839273929595947
4991241947055918397;5439982947508527941;6;2022-09-11;2022-09-01;88.00000810623169;2501.8702354431152;2501.8702354431152;555.6033611297607;186.84002482891083;0.0
7667871527209868554;84167801948104352;4;2022-12-02;2022-12-01;7.0;141.63800048828125;120.36026000976562;26.672260284423828;26.950000762939453;21.277738571166992
2155310248191443065;6639182541769323770;9;2022-09-11;2022-09-01;72.0;575.4000091552734;575.4000091552734;146.40003204345703;144.59997940063477;0.0
3266508836797762409;8625590539951587748;9;2022-09-01;2022-09-01;2.0;49.849998474121094;49.48999786376953;12.653997421264648;3.5;0.36000001430511475
6526496014586251161;4623814317972718932;5;2022-09-13;2022-09-01;1.0;26.450000762939453;26.270000457763672;7.365000247955322;0.0;0.18000000715255737
3481488804613475859;637448570435263100;9;2022-06-06;2022-06-01;1.0;20.924999237060547;20.690624237060547;2.231624126434326;9.949999809265137;0.234375
7843765443388184001;1637530677008862181;5;2022-02-04;2022-02-01;1.0;32.27000045776367;32.09000015258789;10.16100025177002;0.0;0.18000000715255737
46296117365962900;1027530245429186199;5;2022-09-11;2022-09-01;504.0;5035.740074157715;5035.740074157715;604.7399139404297;3108.0602645874023;0.0
9068943070733078120;8176384535280860253;5;2022-09-11;2022-09-01;207.0;1639.80002784729;1639.80002784729;226.40403294563293;794.5200018882751;0.0
4652855229262517609;8752906129044353959;5;2022-09-11;2022-09-01;360.0;1784.3698959350586;1784.3698959350586;191.52001667022705;304.37998962402344;0.0
3422009410228487216;6231906764603529444;5;2022-09-11;2022-09-01;354.0;4735.9298095703125;4735.9298095703125;1135.1596565246582;278.4801273345947;0.0
7128046144677051120;3212701144500706568;8;2022-09-11;2022-09-01;312.0;2960.5198974609375;2960.5198974609375;614.2799053192139;960.2799415588379;0.0
8376616233694257450;1938760505411922162;4;2022-07-18;2022-07-01;2.0;285.0;263.0;117.62799835205078;18.0;22.0
4726353100607641191;2097372625156623809;4;2022-05-18;2022-05-01;3.0;61.470001220703125;52.564697265625;13.381697654724121;6.150000095367432;8.905304908752441
7270841868550958236;4560380317288976002;5;2022-08-10;2022-08-01;1.0;27.0;27.0;8.027999877929688;0.0;0.0
5936686675927762880;3965996009832298069;8;2022-10-25;2022-10-01;3.0;78.9000015258789;78.16838836669922;26.457387924194336;0.0;0.7316129803657532
5573437061800564309;7398828133333993380;4;2022-05-26;2022-05-01;2.0;32.0;32.0;8.0;0.0;0.0
8733170804465134094;2137299631507474345;5;2022-05-17;2022-05-01;1.0;145.0;143.75999450683594;47.51799392700195;0.0;1.2400000095367432
8737393492013252421;4451855961536069898;5;2022-01-10;2022-01-01;1.0;30.75;30.515625;8.626625061035156;0.0;0.234375
4514412263790943852;2833671315544636673;5;2022-05-16;2022-05-01;5.0;87.04000091552734;86.29000091552734;19.700000762939453;12.199999809265137;0.75
8872904701582131264;4812820769215907968;6;2022-09-11;2022-09-01;69.0;546.1200032234192;546.1200032234192;74.98800571262836;265.32000041007996;0.0
3349111193419896428;3894706280449257667;9;2022-07-31;2022-07-01;7.0;130.5500030517578;128.97500610351562;27.545005798339844;25.899999618530273;1.5750000476837158
5705594614531822468;3143677808758291483;5;2022-09-14;2022-09-01;4.0;110.14800262451172;109.18800354003906;24.4480037689209;19.639999389648438;0.9599999785423279
4646073438292416240;6683621934805747481;4;2022-05-16;2022-05-01;10.0;238.75;215.95242309570312;62.292423248291016;41.5;22.79758071899414
103179035543227795;3516587220187345473;4;2022-09-06;2022-09-01;2.0;41.459999084472656;35.523128509521484;9.401128768920898;2.5;5.936870098114014
5621761294487771160;8625590539951587748;4;2022-12-07;2022-12-01;2.0;55.099998474121094;50.54048156738281;14.760481834411621;0.0;4.559515953063965
5815366861638775363;8874150768526460161;5;2022-04-27;2022-04-01;1.0;35.099998474121094;34.865623474121094;9.9296236038208;0.0;0.234375
2359943051331078569;5361627833431150820;4;2022-09-09;2022-09-01;-1.0;-32.75;-30.47024154663086;-9.481241226196289;0.0;-2.2797579765319824
2508484608440148693;4227518894601953647;5;2022-09-11;2022-09-01;91.99988496303558;2089.4573402404785;2089.4573402404785;142.73979568481445;275.999653339386;0.0
33486536501217672;8575052798991087473;7;2022-09-11;2022-09-01;84.0;621.6000213623047;621.6000213623047;-27.86000680923462;126.69997596740723;0.0
6967387199767072270;6304096802059253761;4;2022-07-07;2022-07-01;1.0;20.479999542236328;18.200241088867188;4.240241050720215;5.050000190734863;2.2797579765319824
3614928887404876686;1690125846152117227;6;2022-09-11;2022-09-01;111.0;758.720006942749;758.720006942749;-16.522530734539032;337.87000942230225;0.0
7663374039903699133;9099101136797499475;4;2022-02-17;2022-02-01;1.0;25.239999771118164;22.865251541137695;6.500251770019531;0.0;2.3747479915618896
4813591648230772179;5166325886580525264;5;2022-06-15;2022-06-01;3.0;144.27000427246094;144.27000427246094;40.410003662109375;0.0;0.0
6862758359028043694;8899583048247637290;4;2022-12-07;2022-12-01;10.0;160.8499984741211;141.8520164489746;32.51201629638672;26.5;18.99798059463501
5855050058179658706;127320625015143379;4;2022-07-04;2022-07-01;1.0;35.20000076293945;32.92024230957031;10.220242500305176;0.0;2.2797579765319824
2045736140919490203;4773804548863607501;6;2022-09-11;2022-09-01;42.0;197.6600112915039;197.6600112915039;10.445011138916016;144.12999534606934;0.0
7504255697308518965;4974205226846185245;4;2022-07-22;2022-07-01;2.0;39.5;33.80060577392578;9.590605735778809;0.800000011920929;5.699396133422852
5045203324219699981;1577447019867829923;6;2022-09-11;2022-09-01;14.99998825788498;299.8497562408447;299.8497562408447;73.94993734359741;33.44997477531433;0.0
770093071033905553;7542247744709179290;4;2022-11-07;2022-11-01;3.0;59.505001068115234;52.66572570800781;12.756725311279297;7.050000190734863;6.839273929595947
1574628428185279967;4316288721411821700;4;2022-09-01;2022-09-01;1.0;22.989999771118164;22.989999771118164;6.189999580383301;0.0;0.0
4650223689019348311;8543769504641893543;4;2022-10-04;2022-10-01;1.0;26.8799991607666;26.8799991607666;4.439999103546143;3.359999895095825;0.0
8298911324794459933;2114425752213253462;4;2022-03-30;2022-03-01;-2.0;-359.0;-353.1458740234375;-71.7458724975586;0.0;-5.854132175445557
7027545307786611170;3620674245436818138;5;2022-09-11;2022-09-01;34.99998062849045;631.2296504974365;631.2296504974365;36.90083548426628;90.46996188163757;0.0
2737235428009306192;5667510319066421350;5;2022-06-22;2022-06-01;1.0;29.075000762939453;28.895000457763672;7.992000579833984;1.149999976158142;0.18000000715255737
8723058154864736181;2866058112054092230;10;2022-09-11;2022-09-01;130.00000846385956;817.930172920227;817.930172920227;212.13013672828674;350.90990591049194;0.0
3020905175951380164;1394381856358939027;6;2022-11-08;2022-11-01;0.0;0.0;0.0;0.0;0.0;0.0
2197608130852294938;4623814317972718932;9;2022-05-09;2022-05-01;10.0;302.5;300.70001220703125;84.25001525878906;0.0;1.7999999523162842
826295652279312225;2991625227989059032;4;2022-12-16;2022-12-01;2.0;56.06999969482422;49.99064636230469;13.04064655303955;3.9000000953674316;6.0793538093566895
8394117589068554381;8621399777610046154;6;2022-09-11;2022-09-01;72.0;1386.3000183105469;1386.3000183105469;384.24000549316406;69.7199764251709;0.0
7352225600969430684;429738700876868379;5;2022-10-11;2022-10-01;6.0;79.13999938964844;72.81303405761719;8.493034362792969;0.0;6.326963901519775
7490065219415088620;6450782548967375358;4;2022-05-18;2022-05-01;1.0;31.600000381469727;29.320241928100586;8.500242233276367;0.0;2.2797579765319824
2006690369977191063;3894706280449257667;6;2022-11-10;2022-11-01;26.0;548.7039794921875;542.85400390625;132.0279998779297;159.89999389648438;5.849999904632568
7425761496820623182;3965996009832298069;5;2022-09-13;2022-09-01;18.0;403.88399505615234;400.6439895629883;92.4839916229248;62.100000858306885;3.2400001287460327
7467370235319337755;3407089979436409304;4;2022-08-09;2022-08-01;2.0;30.34000015258789;30.34000015258789;7.340000152587891;5.360000133514404;0.0
9207043178192056728;2925179119703623061;9;2022-09-11;2022-09-01;15.999996185302734;82.83997344970703;82.83997344970703;15.239990472793579;22.919999599456787;0.0
2342589821865192349;9036639434778896273;7;2022-06-09;2022-06-01;1.0;31.924999237060547;31.756999969482422;9.62399959564209;3.049999952316284;0.1679999977350235
7232914301408434886;1563618058071763603;4;2022-06-08;2022-06-01;2.0;19.0;19.0;5.0;4.900000095367432;0.0
7156086745182654866;7629138479184041110;6;2022-09-20;2022-09-01;3.0;89.4000015258789;88.89600372314453;26.39100456237793;6.599999904632568;0.5040000081062317
2025969475674069800;8382158958992673929;9;2022-12-15;2022-12-01;1.0;32.19599914550781;32.01599884033203;7.741998672485352;3.799999952316284;0.18000000715255737
6677627178523387517;2525510189893188235;6;2022-11-28;2022-11-01;20.0;417.8999938964844;414.29998779296875;85.07998657226562;81.0;3.5999999046325684
4115096825473912818;7029448080469668619;8;2022-02-09;2022-02-01;1.0;31.5;31.265625;8.595624923706055;3.9000000953674316;0.234375
4374038751643985193;5517144173318191727;6;2022-09-11;2022-09-01;180.0;1432.8000259399414;1432.8000259399414;203.76003050804138;684.0000114440918;0.0
2012826323921854019;6529217055583158447;5;2022-10-12;2022-10-01;1.0;24.524999618530273;24.290624618530273;6.4756245613098145;2.75;0.234375
1883007029167192683;1507158896441533474;9;2022-11-21;2022-11-01;3.0;34.349998474121094;34.349998474121094;11.849998474121094;0.0;0.0
778179659895421559;3309459305187030926;4;2022-10-27;2022-10-01;2.0;61.0;59.16982650756836;14.50316047668457;4.800000190734863;1.8301739692687988
1082332438014605784;1722808489078322099;6;2022-07-14;2022-07-01;2.0;112.95999908447266;102.69564819335938;28.559648513793945;5.0;10.26435375213623
